주차장관리번호	주차장명	주차장구분	주차장유형	소재지지번주소	소재지도로명주소	소재지(시도)	주차구획수	급지구분	부제시행구분	운영요일	평일운영시작시각	평일운영종료시각	토요일운영시작시각	토요일운영종료시각	공휴일운영시작시각	공휴일운영종료시각	요금정보	주차기본시간	주차기본요금	추가단위시간	추가단위요금	1일주차권요금적용시간	1일주차권요금	월정기권요금	결제방법	특기사항	관리기관명	연락처	위도(WGS84좌표)	경도(WGS84좌표)	데이터기준일자	위도	경도	데이터작성일자	주말운영시작시각	주말운영종료시각	토요일운영종료시각\	1일주차권요금적용시간\	1일주차권	관리기관	경도도(WGS84좌표)
115-2-000015	화곡1-1	공영	노외	서울특별시 강서구 화곡1동 424-94	서울특별시 강서구 곰달래로 15길 28 (화곡동)	서울특별시	98	5	미시행	평일	9:00	19:00					유료	5	50	5	50	480	2000	50000	"""현금,신용카드"""	"""장애인80퍼센트,경차50퍼센트할인"""	서울특별시강서구청	02-2699-3993			2015-09-02	37.531421859674076	126.83987492897518								
115-2-000016	화곡8-1	공영	노외	서울특별시 강서구 화곡8동 410-60	서울특별시 강서구 초록마을로 22길 57-11 (화곡동)	서울특별시	53	5	미시행	평일	10:00	19:00					유료	5	50	5	50	480	2000	50000	"""현금,신용카드"""	"""장애인80퍼센트,경차50퍼센트할인"""	서울특별시강서구청	02-2608-1572			2015-09-02	37.538511929429944	126.84883916637587								
115-2-000017	화곡8-2	공영	노외	서울특별시 강서구 화곡8동 410-4	서울특별시 강서구 초록마을로 126 (화곡동)	서울특별시	84	5	미시행	평일	10:00	20:00					유료	5	50	5	50	480	2000	50000	"""현금,신용카드"""	"""장애인80퍼센트,경차50퍼센트할인"""	서울특별시강서구청	02-2607-1571			2015-09-02	37.53767772930887	126.8503524861749								
115-2-000018	까치산시장	공영	노외	서울특별시 강서구 화곡동 342-16	서울특별시 강서구 강서로 12길 14	서울특별시	19	2	미시행	평일+토요일+공휴일	10:00	20:00	10:00	20:00			유료	5	250	5	250	480	10000	60000	"""현금,신용카드"""	"""장애인80퍼센트,경차50퍼센트할인"""	서울특별시강서구청	02-2606-4500			2015-09-02	37.531529727242024	126.84786217766523								
115-2-000019	송화시장	공영	노외	서울특별시 강서구 발산1동 720-4	서울특별시 강서구 강서로 263-29	서울특별시	24	2	미시행	평일+토요일+공휴일	10:00	21:00	10:00	21:00			유료	5	250	5	250	480	10000	60000	"""현금,신용카드"""	"""장애인80퍼센트,경차50퍼센트할인"""	서울특별시강서구청	02-2696-5225			2015-09-02	37.549214680836094	126.83456796675925								
115-2-000020	남부골목시장	공영	노외	서울특별시 강서구 화곡동 797-7	서울특별시 강서구 곰달래로 55길 4	서울특별시	17	2	미시행	평일+토요일+공휴일	10:00	20:00	10:00	20:00			유료	5	250	5	250	480	10000	60000	"""현금,신용카드"""	"""장애인80퍼센트,경차50퍼센트할인"""	서울특별시강서구청	02-2646-5656			2015-09-02	37.532237572951836	126.86073133964791								
115-1-000001	화곡1동 배다리서길	공영	노상	서울특별시 강서구 화곡1동 복개도로	서울특별시 강서구 화곡1동 복개도로	서울특별시	295	2	미시행	평일+토요일+공휴일	9:00	19:00	9:00	15:00			유료	5	200	5	200	480	10000	120000	"""현금,신용카드"""	"""장애인80퍼센트,경차50퍼센트할인"""	서울특별시강서구청	02-2607-9113			2015-09-02										
115-1-000002	화곡1동 달구지길	공영	노상	서울특별시 강서구 화곡1동 대림아파트 옆	서울특별시 강서구 화곡1동 대림아파트 옆	서울특별시	29	2	미시행	평일+토요일+공휴일	9:00	19:00	9:00	15:00			유료	5	250	5	250	480	10000	120000	"""현금,신용카드"""	"""장애인80퍼센트,경차50퍼센트할인"""	서울특별시강서구청	02-2607-9113			2015-09-02										
115-1-000003	"""화곡2,4,8동 배다리동길"""	공영	노상	"""서울특별시 강서구 화곡2,4,8동 복개도로"""	"""서울특별시 강서구 화곡2,4,8동 복개도로"""	서울특별시	397	2	미시행	평일+토요일+공휴일	9:00	19:00	9:00	15:00			유료	5	200	5	200	480	10000	120000	"""현금,신용카드"""	"""장애인80퍼센트,경차50퍼센트할인"""	서울특별시강서구청	02-2607-9113			2015-09-02										
115-1-000004	화곡6동 방죽길	공영	노상	서울특별시 강서구 화곡6동 뉴리젠트호텔 후면	서울특별시 강서구 화곡6동 뉴리젠트호텔 후면	서울특별시	67	2	미시행	평일+토요일+공휴일	9:00	19:00	9:00	15:00			유료	5	250	5	250	480	10000	120000	"""현금,신용카드"""	"""장애인80퍼센트,경차50퍼센트할인"""	서울특별시강서구청	02-2607-9113			2015-09-02										
115-1-000005	화곡6동 신학대길	공영	노상	서울특별시 강서구 화곡6동 강서구청 후문	서울특별시 강서구 화곡6동 강서구청 후문	서울특별시	62	2	미시행	평일+토요일+공휴일	9:00	19:00	9:00	15:00			유료	5	250	5	250	480	10000	120000	"""현금,신용카드"""	"""장애인80퍼센트,경차50퍼센트할인"""	서울특별시강서구청	02-2607-9113			2015-09-02										
115-1-000006	등촌3동 구암길	공영	노상	서울특별시 강서구 등촌3동 그랜드종합상가 후면	서울특별시 강서구 등촌3동 그랜드종합상가 후면	서울특별시	52	2	미시행	평일+토요일+공휴일	9:00	19:00	9:00	15:00			유료	5	250	5	250	480	10000	120000	"""현금,신용카드"""	"""장애인80퍼센트,경차50퍼센트할인"""	서울특별시강서구청	02-2607-9113			2015-09-02										
115-1-000007	등촌3동 꿈나무길	공영	노상	서울특별시 강서구 등촌3동 미주진로아파트 후면	서울특별시 강서구 등촌3동 미주진로아파트 후면	서울특별시	59	2	미시행	평일+토요일+공휴일	9:00	19:00	9:00	15:00			유료	5	250	5	250	480	10000	120000	"""현금,신용카드"""	"""장애인80퍼센트,경차50퍼센트할인"""	서울특별시강서구청	02-2607-9113			2015-09-02										
115-1-000008	가양3동 황금내공원길	공영	노상	서울특별시 강서구 가양3동 1485(황금내공원길)	서울특별시 강서구 가양3동 1485(황금내공원길)	서울특별시	81	2	미시행	평일+토요일+공휴일	9:00	19:00	9:00	15:00			유료	5	100	5	100	480	5000	50000	"""현금,신용카드"""	"""장애인80퍼센트,경차50퍼센트할인"""	서울특별시강서구청	02-2607-9113			2015-09-02	37.56323020308249	126.85929280899492								
115-1-000009	방신시장	공영	노상	서울특별시 강서구 방화동 858	서울특별시 강서구 방화동로18길	서울특별시	10	2	미시행	평일+토요일+공휴일	9:00	19:00	9:00	19:00			유료	5	250	5	250	480	10000	60000	"""현금,신용카드"""	"""장애인80퍼센트,경차51퍼센트할인"""	서울특별시강서구청	02-2666-4080			2015-09-02	37.572097717404915	126.81369791209579								
115-4-000001	지산주차장	민영	노외	서울특별시 강서구 염창동 273-9	서울특별시 강서구 공항대로61길20	서울특별시	20		미시행	평일+토요일+공휴일	7:00	22:00	7:00	22:00	7:00	22:00	유료	30	1500	10	500	600	"""10,000"""	"""100,000"""	현금		지산주차장	02-3665-3028			2015-09-02	37.55179521997775	126.86588709230664								
115-4-000002	등촌네오빌주차장	민영	노외	서울특별시 강서구 등촌1동 653-17		서울특별시	2		미시행	평일+토요일+공휴일	7:00	22:00	7:00	22:00	7:00	22:00	유료	30	1500	10	500	600	"""10,000"""	"""100,000"""	현금		등촌네오빌주차장				2015-09-02	37.55412185829487	126.85839551185306								
115-4-000003	삼보주차장	민영	노외	서울특별시 강서구 등촌제3동 678-8		서울특별시	32		미시행	평일+토요일	8:00	22:00	8:00	14:00			유료	30	1500	10	500	600	"""10,000"""	"""120,000"""	현금		삼보주차장				2015-09-02	37.561565288051135	126.83960671055029								
115-4-000004	까치주차장	민영	노외	서울특별시 강서구 화곡제1동 353-8		서울특별시	14		미시행	평일+토요일	7:00	22:00	7:00	22:00	7:00	22:00	유료	30	1500	10	500	600	"""10,000"""	"""100,000"""	현금		까치주차장	02-2696-5514			2015-09-02	37.53355870437658	126.84230966238992								
115-4-000005	천지주차장	민영	노외	서울특별시 강서구 화곡제2동 872-1	서울특별시 강서구 곰달래로31가길2	서울특별시	10		미시행	평일+토요일+공휴일	7:00	22:00	7:00	22:00	7:00	22:00	유료	30	1500	10	1000	600	"""12,000"""	"""100,000"""	현금		천지주차장				2015-09-02	37.53179380605641	126.85146846499809								
115-4-000006	명신주차장	민영	노외	서울특별시 강서구 화곡제2동 872-36	서울특별시 강서구 곰달래로31길10	서울특별시	15		미시행	평일+토요일+공휴일	7:00	22:00	7:00	22:00	7:00	22:00	유료	30	1500	10	1000	600	"""15,000"""	"""80,000"""	현금		명신주차장				2015-09-02	37.53132526988361	126.85145581771445								
115-4-000007	화곡주차장	민영	노외	서울특별시 강서구 화곡제4동 772-74	서울특별시 강서구 등촌로49-2	서울특별시	17		미시행	평일+토요일+공휴일	7:00	22:00	7:00	22:00	7:00	22:00	유료	30	1500	10	500	600	"""30,000"""	"""130,000"""	현금		화곡주차장	02-2643-3007			2015-09-02	37.534547106111134	126.86327499566431								
115-4-000008	"""한라주차장,롯데마트"""	민영	노외	서울특별시 강서구 화곡제4동 830-3		서울특별시	18		미시행	평일+토요일+공휴일	7:00	22:00	7:00	22:00	7:00	22:00	유료	30	1500	30	1000	600	"""10,000"""	"""120,000"""	현금		"""한라주차장,롯데마트"""	02-2644-8969			2015-09-02	37.533168393098094	126.85853017504573								
115-4-000009	화곡주차장	민영	노외	서울특별시 강서구 화곡제8동 338-26		서울특별시	31		미시행	평일+토요일+공휴일	7:00	22:00	7:00	22:00	7:00	22:00	유료	30	1500	10	500	600	"""15,000"""	"""120,000"""	현금		화곡주차장				2015-09-02	37.53391306440579	126.84592489308855								
115-4-000010	공항웨딩주차장	민영	노외	서울특별시 강서구 발산제1동 655-2		서울특별시	354		미시행	평일+토요일+공휴일	9:00	21:00	9:00	21:00	9:00	21:00	유료	120	0	30	1000	600	"""10,000"""	"""80,000"""	현금		공항웨딩주차장	02-2666-3300			2015-09-02	37.55609784837921	126.83683434388085								
115-4-000011	국민주차장	민영	노외	서울특별시 강서구 공항동 22-54		서울특별시	18		미시행	평일+토요일+공휴일	8:00	20:00	9:00	21:00	9:00	21:00	유료	10	500	10	500	600	"""15,000"""	"""100,000"""	현금		국민주차장				2015-09-02	37.56388804297746	126.81154518760557								
115-4-000012	공항제일주차장	민영	노외	서울특별시 강서구 공항동 36-12	서울특별시 강서구 공항대로15가길14	서울특별시	30		미시행	평일+토요일+공휴일	7:00	22:00	7:00	22:00	7:00	22:00	유료	30	1000	30	1000	600	"""10,000"""	"""90,000"""	현금		공항제일주차장				2015-09-02	37.5619373103357	126.81548887041514								
115-4-000013	남도주차장	민영	노외	서울특별시 강서구 방화제1동 488-18		서울특별시	70		미시행	평일	8:00	20:00					유료	60	4000	10	1000	600	"""10,000"""	"""100,000"""	현금		남도주차장				2015-09-02	37.57337144594013	126.81013119308079								
115-4-000014	용정주차장	민영	노외	서울특별시 강서구 방화제1동 608-9		서울특별시	39		미시행	평일+토요일+공휴일	7:00	22:00	7:00	22:00	7:00	22:00	유료	60	2000	30	1000	600	"""8,000"""	"""70,000"""	현금		용정주차장	02-2664-5519			2015-09-02	37.56529703414764	126.8160103045005								
115-4-000015	공항주차장	민영	노외	서울특별시 강서구 방화제2동 619-1	서울특별시 강서구 개화동로27가길17	서울특별시	34		미시행	평일+토요일+공휴일	7:00	22:00	7:00	22:00	7:00	22:00	유료	30	2000	30	1000	600	"""15,000"""	"""100,000"""	현금		공항주차장	02-2665-6390			2015-09-02	37.56342697742162	126.80723172667486								
115-4-000016	공항시장주차장	민영	노외	서울특별시 강서구 방화제2동 620-115		서울특별시	15		미시행	평일+토요일+공휴일	7:00	22:00	7:00	22:00	7:00	22:00	유료	30	1500	30	1500	600	"""15,000"""		현금		공항시장주차장				2015-09-02	37.5632735701302	126.80819193101685								
115-4-000017	씨티주차장	민영	노외	서울특별시 강서구 방화제2동 620-191		서울특별시	13		미시행	평일+토요일+공휴일	9:00	0:00	9:00	16:00	9:00	0:00	유료	30	1500	30	1500	600	"""15,000"""	"""150,000"""	현금		씨티주차장	02-2661-1233			2015-09-02	37.5625350365145	126.80836586398452								
115-4-000019	문화주차장	민영	노외	"""서울특별시 강서구 방화제2동 567-2,5"""	서울특별시 강서구 양천로65	서울특별시	252		미시행	평일+토요일+공휴일	7:00	22:00	7:00	22:00	7:00	22:00	유료	30	1500	10	500	600	"""10,000"""		현금		문화주차장				2015-09-02	37.573430627559176	126.81107739823172								
115-4-000020	삼성주차장	민영	노외	서울특별시 강서구 방화제2동 555-13	서울특별시 강서구 양천로10길33	서울특별시	40		미시행	평일+토요일+공휴일	7:00	22:00	7:00	22:00	7:00	22:00	유료	60	0	10	200	600	"""10,000"""		현금		삼성주차장				2015-09-02	37.571355086719926	126.80905414612825								
115-4-000021	삼팔주차장	민영	노외	서울특별시 강서구 우장산동 1026-22		서울특별시	11		미시행	평일+토요일+공휴일	7:00	22:00	7:00	22:00	7:00	22:00	유료	30	2000	15	1000	600	"""10,000"""	"""100,000"""	현금		삼팔주차장				2015-09-02	37.5448259115059	126.83780943445741								
115-4-000022	"""G,S 파크 24 주차장"""	민영	노외	"""서울특별시 강서구 방화제1동 500-7,8"""	서울특별시 강서구 양천로13	서울특별시	110		미시행	평일+토요일+공휴일	7:00	22:00	7:00	22:00	7:00	22:00	유료	30	1000	30	1000	600	"""7,000"""		현금		"""G,S 파크 24 주차장"""	02-3465-3600			2015-09-02	37.573684985424066	126.80569745422667								
115-4-000023	대원주차장	민영	노외	서울특별시 강서구 화곡제3동 1020-19		서울특별시	30		미시행	평일+토요일+공휴일	7:00	22:00	7:00	22:00	7:00	22:00	유료	30	1500	10	500	600	"""15,000"""	"""100,000"""	현금		대원주차장				2015-09-02	37.54397660064359	126.8360913047781								
115-4-000024	더와이즈황병원 주차장	민영	노외	서울특별시 강서구 화곡본동 105-357		서울특별시	15		미시행	평일+토요일+공휴일	7:00	22:00	7:00	22:00	7:00	22:00	유료	60	0	10	200	600	"""15,000"""	"""100,000"""	현금		더와이즈황병원 주차장	02-2600-5129			2015-09-02	37.54200647572958	126.84230997640272								
124-3-000001	강동구청	공영	부설	서울특별시 강동구 성내동 540번지	서울특별시 강동구 성내로 25(성내동)	서울특별시	126	기타	미시행	평일+토요일+공휴일	9:00	21:00	9:00	21:00	9:00	21:00	혼합	30	1000	30	1000				현금+신용카드	"""1. 평일 09:00~18:00(시간제)  18:00~21:00(3,000원/1회) 2. 토요일,공휴일 09:00~21:00(3,000원/1일, 1회방문)"""	강동구도시관리공단	02-486-1565			2016-10-17	37.530126	127.1237708								
124-3-000002	보건소	공영	부설	서울특별시 강동구 성내동 541-1번지	서울특별시 강동구 성내로 45(성내동)	서울특별시	46	기타	미시행	평일+토요일+공휴일	9:00	21:00	9:00	21:00	9:00	21:00	혼합	30	1000	30	1000				현금+신용카드	"""1. 평일 09:00~18:00(시간제)  18:00~21:00(3,000원/1회) 2. 토요일,공휴일  09:00~21:00(3,000원/1일, 1회방문)"""	강동구도시관리공단	02-472-0703			2016-10-17	37.5293107	127.1255532								
124-3-000004	선사주거지	공영	부설	서울특별시 강동구 암사동 139-2번지	서울특별시 강동구 올림픽로 875(암사동)	서울특별시	108	기타	미시행	평일+토요일+공휴일	9:00	18:00	9:00	18:00	9:00	18:00	유료	0	2000	0	2000				현금+신용카드	"""1. 매주 월요일 휴무 2. 경차 : 1,000, 소형차 : 2,000, 대형차 : 4,000 3. 월요일이 공휴일일경우 공휴일이 끝나는 익일 휴무"""	강동구도시관리공단	02-481-6599			2016-10-17	37.5591311	127.1303904								
124-3-000005	강동아트센터	공영	부설	서울특별시 강동구 상일동477번지	서울특별시 강동구 동남로 870(상일동)	서울특별시	227	기타	미시행	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	유료	10	500	10	500	300		90000	현금+신용카드	"""1. 공연, 전시 관람객 : 5시간 3,000  2. 정기권은 아트센터 행사 진행시 통제로 주차가 불가능 할수 있음"""	강동구도시관리공단	02-440-0591			2016-10-17	37.5512143	127.1573681								
124-2-000001	해공	공영	노외	서울특별시 강동구 천호동 404-1번지	서울특별시 강동구 구천면로 29길 11(천호동)	서울특별시	342	3	미시행	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	유료	5	150	5	150			98000	현금+신용카드		강동구도시관리공단	02-470-0988			2016-10-17	37.5410986	127.1288048								
